Anho,1P,T,Asistencia,Cod.Car.Sec,Cant.Materias,Recursante,Cant. C1,CGF,CIV,IND,MEC,ELE,MCT,ECA,Abandono
2017,15,6,1,ELE-PLS13 ,4,1,1,0,0,0,0,1,0,0,0
2019,7,2,1,IND-PLS13 ,7,0,3,0,0,1,0,0,0,0,0
2021,10,6,1,CIV-PLS13 ,5,1,1,0,1,0,0,0,0,0,0
2019,18,9,1,MCT-PLS13 ,4,1,1,0,0,0,0,0,1,0,0
2019,14,3,1,CGF-PLS13 ,8,0,4,1,0,0,0,0,0,0,0
2021,14,5,1,CGF-PLS13 ,7,0,4,1,0,0,0,0,0,0,0
2021,10,5,1,CGF-PLS13 ,5,0,4,1,0,0,0,0,0,0,0
2022,10,4,1,CGF-PLS13 ,4,0,4,1,0,0,0,0,0,0,0
2021,15,6,1,MCT-PLS13 ,5,1,1,0,0,0,0,0,1,0,0
2022,19,7,1,CIV-PLS13 ,7,1,3,0,1,0,0,0,0,0,0
2019,5,5,1,MEC-PLS13 ,5,0,1,0,0,0,1,0,0,0,0
2021,8,4,1,ELE-PLS13 ,5,1,1,0,0,0,0,1,0,0,0
2022,0,0,1,CIV-PLS13 ,6,0,1,0,1,0,0,0,0,0,1
2021,10,5,1,ELE-PLS13 ,4,1,1,0,0,0,0,1,0,0,0
2019,20,2,1,CIV-PLS13 ,3,1,2,0,1,0,0,0,0,0,0
2022,13,3,1,ELE-PLS13 ,7,1,1,0,0,0,0,1,0,0,0
2021,7,2,1,CIV-PLS13 ,8,0,4,0,1,0,0,0,0,0,1
2022,11,3,1,CIV-PLS13 ,6,1,4,0,1,0,0,0,0,0,1
2019,12,3,1,ELE-PLS13 ,6,0,1,0,0,0,0,1,0,0,0
2021,15,6,1,IND-PLS13 ,5,1,1,0,0,1,0,0,0,0,0
2016,13,7,1,CIV-PLS13 ,5,1,1,0,1,0,0,0,0,0,0
2018,22,8,1,ELE-PLS13 ,5,1,1,0,0,0,0,1,0,0,0
2022,16,4,1,CIV-PLS13 ,4,1,2,0,1,0,0,0,0,0,0
2019,18,2,1,CIV-PLS13 ,5,1,2,0,1,0,0,0,0,0,0
2019,15,4,1,MCT-PLS13 ,6,0,1,0,0,0,0,0,1,0,0
2019,6,3,1,MCT-PLS13 ,4,1,1,0,0,0,0,0,1,0,0
2018,22,9,1,CIV-PLS13 ,4,1,2,0,1,0,0,0,0,0,0
2019,15,4,1,MCT-PLS13 ,5,1,1,0,0,0,0,0,1,0,0
2021,6,8,1,CIV-PLS13 ,6,1,3,0,1,0,0,0,0,0,0
2017,22,5,1,CIV-PLS13 ,4,1,1,0,1,0,0,0,0,0,0
2018,0,0,1,CIV-PLS13 ,5,1,1,0,1,0,0,0,0,0,0
2022,9,6,1,ELE-PLS13 ,6,1,1,0,0,0,0,1,0,0,0
2016,9,3,1,ELE-PLS13 ,3,1,1,0,0,0,0,1,0,0,1
2017,0,0,0,ELE-PLS13 ,1,1,1,0,0,0,0,1,0,0,1
2018,18,4,1,ELE-PLS13 ,3,1,1,0,0,0,0,1,0,0,1
2022,13,4,1,CIV-PLS13 ,5,1,1,0,1,0,0,0,0,0,0
2019,7,5,1,CIV-PLS13 ,5,0,3,0,1,0,0,0,0,0,0
2021,14,3,1,CIV-PLS13 ,6,0,3,0,1,0,0,0,0,0,0
2017,0,0,1,CIV-PLS13 ,5,0,2,0,1,0,0,0,0,0,1
2018,7,2,1,CIV-PLS13 ,4,0,2,0,1,0,0,0,0,0,1
2019,5,3,1,CIV-PLS13 ,3,0,2,0,1,0,0,0,0,0,1
2019,3,2,1,CGF-PLS13 ,7,0,2,1,0,0,0,0,0,0,1
2021,0,3,1,CIV-PLS13 ,7,1,2,0,1,0,0,0,0,0,1
2021,0,4,1,CIV-PLS13 ,6,0,2,0,1,0,0,0,0,0,1
2022,11,4,1,CGF-PLS13 ,5,0,2,1,0,0,0,0,0,0,1
2019,13,7,1,CIV-PLS13 ,4,1,2,0,1,0,0,0,0,0,0
2019,21,5,1,ELE-PLS13 ,5,1,1,0,0,0,0,1,0,0,0
2017,16,7,1,MCT-PLS13 ,5,1,1,0,0,0,0,0,1,0,0
2019,21,3,1,IND-PLS13 ,5,1,1,0,0,1,0,0,0,0,0
2019,9,0,1,IND-PLS13 ,5,1,1,0,0,1,0,0,0,0,0
2017,24,6,1,IND-PLS13 ,5,1,1,0,0,1,0,0,0,0,0
2016,16,3,1,CIV-PLS13 ,5,1,1,0,1,0,0,0,0,0,0
2021,15,6,1,IND-PLS13 ,5,1,1,0,0,1,0,0,0,0,0
2019,21,5,1,ELE-PLS13 ,5,1,2,0,0,0,0,1,0,0,0
2022,13,3,1,MEC-PLS13 ,5,1,5,0,0,0,1,0,0,0,0
2021,6,6,1,CIV-PLS13 ,5,1,1,0,1,0,0,0,0,0,0
2018,14,3,1,IND-PLS13 ,5,0,1,0,0,1,0,0,0,0,0
2019,24,6,1,IND-PLS13 ,3,1,1,0,0,1,0,0,0,0,0
2019,18,8,1,CIV-PLS13 ,6,1,1,0,1,0,0,0,0,0,0
2016,16,4,1,ELE-PLS13 ,5,1,1,0,0,0,0,1,0,0,0
2017,17,0,0,ELE-PLS13 ,4,1,1,0,0,0,0,1,0,0,0
2022,0,2,1,MCT-PLS13 ,5,0,6,0,0,0,0,0,1,0,0
2016,18,7,1,IND-PLS13 ,3,1,1,0,0,1,0,0,0,0,0
2017,0,0,0,IND-PLS13 ,3,1,1,0,0,1,0,0,0,0,0
2022,11,2,1,CIV-PLS13 ,4,1,4,0,1,0,0,0,0,0,0
2016,15,7,1,CIV-PLS13 ,5,1,1,0,1,0,0,0,0,0,0
2019,15,4,1,ELE-PLS13 ,5,1,4,0,0,0,0,1,0,0,0
2021,9,2,1,ELE-PLS13 ,5,0,4,0,0,0,0,1,0,0,0
2021,9,6,1,ELE-PLS13 ,6,1,4,0,0,0,0,1,0,0,0
2019,21,8,1,MCT-PLS13 ,5,1,1,0,0,0,0,0,1,0,0
2016,7,8,1,MCT-PLS13 ,5,1,1,0,0,0,0,0,1,0,0
2022,19,7,1,CIV-PLS13 ,5,1,1,0,1,0,0,0,0,0,0
2019,9,2,1,IND-PLS13 ,5,0,1,0,0,1,0,0,0,0,0
2016,9,10,1,MCT-PLS13 ,5,1,1,0,0,0,0,0,1,0,0
2019,18,7,1,ELE-PLS13 ,5,1,1,0,0,0,0,1,0,0,0
2016,22,8,1,IND-PLS13 ,5,1,1,0,0,1,0,0,0,0,0
2017,24,8,1,ELE-PLS13 ,5,1,1,0,0,0,0,1,0,0,0
2019,21,7,1,ELE-PLS13 ,5,1,1,0,0,0,0,1,0,0,0
2016,0,0,0,CIV-PLS13 ,5,0,1,0,1,0,0,0,0,0,1
2017,0,3,1,CIV-PLS13 ,5,1,1,0,1,0,0,0,0,0,1
2022,8,0,1,CIV-PLS13 ,5,0,4,0,1,0,0,0,0,0,1
2016,14,7,1,ELE-PLS13 ,5,1,1,0,0,0,0,1,0,0,0
2017,15,4,0,ELE-PLS13 ,3,1,1,0,0,0,0,1,0,0,0
2019,17,5,1,ELE-PLS13 ,5,1,1,0,0,0,0,1,0,0,0
2016,20,9,1,CIV-PLS13 ,4,1,1,0,1,0,0,0,0,0,0
2022,15,4,1,MCT-PLS13 ,6,0,2,0,0,0,0,0,1,0,0
2022,8,2,1,ELE-PLS13 ,6,1,2,0,0,0,0,1,0,0,0
2021,4,2,1,IND-PLS13 ,4,1,3,0,0,1,0,0,0,0,0
2022,14,2,1,ELE-PLS13 ,5,1,6,0,0,0,0,1,0,0,0
2021,15,3,1,MCT-PLS13 ,4,0,2,0,0,0,0,0,1,0,0
2022,16,4,1,MCT-PLS13 ,4,1,2,0,0,0,0,0,1,0,0
2017,8,2,1,CIV-PLS13 ,5,0,1,0,1,0,0,0,0,0,1
2018,7,0,1,CIV-PLS13 ,5,0,1,0,1,0,0,0,0,0,1
2019,0,0,1,CIV-PLS13 ,5,0,1,0,1,0,0,0,0,0,1
2019,0,2,1,CIV-PLS13 ,5,0,1,0,1,0,0,0,0,0,1
2021,0,0,1,CIV-PLS13 ,5,0,1,0,1,0,0,0,0,0,1
2021,0,1,1,CIV-PLS13 ,5,0,1,0,1,0,0,0,0,0,1
2022,0,0,1,CIV-PLS13 ,5,0,1,0,1,0,0,0,0,0,1
2017,15,3,1,MCT-PLS13 ,5,0,1,0,0,0,0,0,1,0,0
2018,19,7,1,MCT-PLS13 ,4,1,1,0,0,0,0,0,1,0,0
2016,15,10,1,IND-PLS13 ,5,1,1,0,0,1,0,0,0,0,0
2022,9,4,1,ELE-PLS13 ,5,1,6,0,0,0,0,1,0,0,0
2016,0,0,0,CIV-PLS13 ,5,0,1,0,1,0,0,0,0,0,1
2017,10,3,1,CIV-PLS13 ,4,1,1,0,1,0,0,0,0,0,1
2018,20,2,1,CIV-PLS13 ,3,1,1,0,1,0,0,0,0,0,1
2017,24,3,1,IND-PLS13 ,5,1,1,0,0,1,0,0,0,0,0
2018,17,6,1,CIV-PLS13 ,5,1,1,0,1,0,0,0,0,0,0
2016,7,7,1,CIV-PLS13 ,5,1,1,0,1,0,0,0,0,0,0
2022,11,4,1,ELE-PLS13 ,6,1,5,0,0,0,0,1,0,0,0
2017,23,7,1,MCT-PLS13 ,5,1,1,0,0,0,0,0,1,0,0
2019,24,7,1,CIV-PLS13 ,5,1,1,0,1,0,0,0,0,0,0
2019,0,1,1,CIV-PLS13 ,5,0,2,0,1,0,0,0,0,0,1
2021,4,2,1,CIV-PLS13 ,6,0,1,0,1,0,0,0,0,0,1
2022,0,2,1,CIV-PLS13 ,7,0,1,0,1,0,0,0,0,0,1
2018,20,8,1,ELE-PLS13 ,5,1,1,0,0,0,0,1,0,0,0
2018,16,0,0,MEC-PLS13 ,5,0,1,0,0,0,1,0,0,0,0
2019,18,7,1,MEC-PLS13 ,4,1,1,0,0,0,1,0,0,0,0
2019,7,8,1,ELE-PLS13 ,7,1,1,0,0,0,0,1,0,0,0
2019,7,8,1,MEC-PLS13 ,7,0,1,0,0,0,1,0,0,0,0
2021,13,6,1,CIV-PLS13 ,6,1,1,0,1,0,0,0,0,0,0
2022,0,3,0,ELE-PLS13 ,3,0,1,0,0,0,0,1,0,0,0
2019,6,4,1,CIV-PLS13 ,5,0,1,0,1,0,0,0,0,0,0
2021,10,3,1,CIV-PLS13 ,5,1,1,0,1,0,0,0,0,0,0
2021,0,3,1,CIV-PLS13 ,7,1,1,0,1,0,0,0,0,0,0
2022,14,7,1,MCT-PLS13 ,5,1,1,0,0,0,0,0,1,0,0
2021,4,0,1,CIV-PLS13 ,5,0,1,0,1,0,0,0,0,0,1
2021,13,0,1,CIV-PLS13 ,4,0,1,0,1,0,0,0,0,0,1
2022,9,3,1,CIV-PLS13 ,5,0,1,0,1,0,0,0,0,0,1
2021,16,4,1,CIV-PLS13 ,6,1,1,0,1,0,0,0,0,0,0
2017,22,7,1,ECA-PLS13 ,5,1,1,0,0,0,0,0,0,1,0
2016,18,8,1,IND-PLS13 ,3,1,1,0,0,1,0,0,0,0,0
2019,12,5,1,CIV-PLS13 ,7,1,1,0,1,0,0,0,0,0,0
2019,0,0,1,CIV-PLS13 ,6,1,1,0,1,0,0,0,0,0,0
2016,13,2,1,CIV-PLS13 ,3,1,1,0,1,0,0,0,0,0,0
2017,17,9,0,CIV-PLS13 ,2,1,1,0,1,0,0,0,0,0,0
2018,19,7,1,CIV-PLS13 ,5,1,1,0,1,0,0,0,0,0,0
2019,13,4,1,CIV-PLS13 ,6,0,3,0,1,0,0,0,0,0,1
2019,13,1,1,CIV-PLS13 ,6,0,3,0,1,0,0,0,0,0,1
2022,15,6,1,CIV-PLS13 ,5,1,2,0,1,0,0,0,0,0,0
2017,23,9,1,CIV-PLS13 ,5,1,1,0,1,0,0,0,0,0,0
2017,20,7,1,CIV-PLS13 ,5,1,1,0,1,0,0,0,0,0,0
2018,0,0,1,CIV-PLS13 ,4,1,1,0,1,0,0,0,0,0,0
2017,20,9,1,ELE-PLS13 ,5,1,1,0,0,0,0,1,0,0,0
2018,18,2,1,ELE-PLS13 ,5,1,2,0,0,0,0,1,0,0,0
2018,22,5,1,CIV-PLS13 ,3,1,2,0,1,0,0,0,0,0,0
2018,23,6,1,ELE-PLS13 ,5,1,1,0,0,0,0,1,0,0,0
2019,13,4,1,CIV-PLS13 ,7,0,1,0,1,0,0,0,0,0,0
2019,12,7,1,CIV-PLS13 ,6,1,1,0,1,0,0,0,0,0,0
2019,19,7,1,ELE-PLS13 ,3,1,2,0,0,0,0,1,0,0,0
2017,21,4,1,CIV-PLS13 ,5,1,1,0,1,0,0,0,0,0,0
2017,20,7,1,MCT-PLS13 ,5,1,1,0,0,0,0,0,1,0,0
2021,6,2,1,ELE-PLS13 ,4,1,5,0,0,0,0,1,0,0,0
2021,11,2,1,ELE-PLS13 ,5,1,5,0,0,0,0,1,0,0,0
2022,6,3,1,MEC-PLS13 ,5,1,4,0,0,0,1,0,0,0,0
2017,24,7,1,CIV-PLS13 ,5,1,1,0,1,0,0,0,0,0,0
2019,9,3,1,IND-PLS13 ,4,1,2,0,0,1,0,0,0,0,0
2018,13,4,1,MEC-PLS13 ,2,0,2,0,0,0,1,0,0,0,0
2019,21,4,1,MEC-PLS13 ,3,1,2,0,0,0,1,0,0,0,0
2018,24,5,1,CIV-PLS13 ,4,0,1,0,1,0,0,0,0,0,0
2019,14,8,1,CIV-PLS13 ,4,1,1,0,1,0,0,0,0,0,0
2019,0,0,1,CIV-PLS13 ,6,1,1,0,1,0,0,0,0,0,0
2018,15,3,1,IND-PLS13 ,4,1,1,0,0,1,0,0,0,0,0
2021,12,7,1,CIV-PLS13 ,5,1,1,0,1,0,0,0,0,0,0
2022,14,6,1,MCT-PLS13 ,5,1,1,0,0,0,0,0,1,0,0
2019,18,5,1,ELE-PLS13 ,5,1,1,0,0,0,0,1,0,0,0
2017,14,6,1,CIV-PLS13 ,5,1,1,0,1,0,0,0,0,0,0
2021,14,4,1,ELE-PLS13 ,6,1,2,0,0,0,0,1,0,0,0
2021,14,4,1,ELE-PLS13 ,5,1,2,0,0,0,0,1,0,0,0
2022,19,4,1,ELE-PLS13 ,4,1,2,0,0,0,0,1,0,0,0
2018,21,6,1,MCT-PLS13 ,3,1,1,0,0,0,0,0,1,0,0
2019,21,0,1,MCT-PLS13 ,3,1,1,0,0,0,0,0,1,0,0
2022,13,4,1,CIV-PLS13 ,6,1,1,0,1,0,0,0,0,0,0
2017,19,5,1,CIV-PLS13 ,5,1,1,0,1,0,0,0,0,0,0
2016,13,5,1,CIV-PLS13 ,5,1,1,0,1,0,0,0,0,0,0
2022,11,0,1,CIV-PLS13 ,6,0,1,0,1,0,0,0,0,0,1
2021,14,4,1,CIV-PLS13 ,6,1,1,0,1,0,0,0,0,0,0
2021,7,3,1,ELE-PLS13 ,6,0,1,0,0,0,0,1,0,0,0
2022,12,6,1,ELE-PLS13 ,6,1,1,0,0,0,0,1,0,0,0
2021,15,7,1,ECA-PLS13 ,7,1,3,0,0,0,0,0,0,1,0
2021,9,5,1,MEC-PLS13 ,5,1,1,0,0,0,1,0,0,0,0
2018,17,4,1,CIV-PLS13 ,5,1,1,0,1,0,0,0,0,0,0
2019,16,0,1,CIV-PLS13 ,3,1,1,0,1,0,0,0,0,0,0
2019,15,8,1,CIV-PLS13 ,5,1,1,0,1,0,0,0,0,0,0
2022,8,0,1,MCT-PLS13 ,7,0,2,0,0,0,0,0,1,0,1
2021,8,8,1,ELE-PLS13 ,5,1,1,0,0,0,0,1,0,0,0
2019,15,5,1,MCT-PLS13 ,3,1,3,0,0,0,0,0,1,0,0
2019,6,2,1,MCT-PLS13 ,5,1,2,0,0,0,0,0,1,0,0
2019,0,0,1,MCT-PLS13 ,4,1,2,0,0,0,0,0,1,0,0
2019,23,10,1,ELE-PLS13 ,5,1,1,0,0,0,0,1,0,0,0
2019,20,8,1,MCT-PLS13 ,5,1,1,0,0,0,0,0,1,0,0
2017,21,5,1,CIV-PLS13 ,5,1,1,0,1,0,0,0,0,0,0
2021,21,6,1,CIV-PLS13 ,6,1,1,0,1,0,0,0,0,0,0
2017,22,7,1,MEC-PLS13 ,5,1,1,0,0,0,1,0,0,0,0
2022,15,5,1,MCT-PLS13 ,5,1,2,0,0,0,0,0,1,0,0
2016,16,7,1,ELE-PLS13 ,5,1,1,0,0,0,0,1,0,0,0
2019,12,4,1,CIV-PLS13 ,5,1,1,0,1,0,0,0,0,0,0
2019,6,0,1,CIV-PLS13 ,6,1,1,0,1,0,0,0,0,0,0
2017,10,4,1,ELE-PLS13 ,5,1,1,0,0,0,0,1,0,0,0
2019,18,2,1,ELE-PLS13 ,3,1,1,0,0,0,0,1,0,0,0
2016,7,8,1,MCT-PLS13 ,5,1,1,0,0,0,0,0,1,0,0
2019,24,4,1,ELE-PLS13 ,3,1,2,0,0,0,0,1,0,0,0
2019,22,8,1,ELE-PLS13 ,5,1,1,0,0,0,0,1,0,0,0
2016,12,5,1,CIV-PLS13 ,4,1,1,0,1,0,0,0,0,0,0
2017,18,8,1,ELE-PLS13 ,5,1,1,0,0,0,0,1,0,0,0
2017,24,10,1,CIV-PLS13 ,5,1,1,0,1,0,0,0,0,0,0
2019,22,6,1,ELE-PLS13 ,5,1,1,0,0,0,0,1,0,0,0
2022,17,8,1,ELE-PLS13 ,5,1,1,0,0,0,0,1,0,0,0
2018,19,9,1,ELE-PLS13 ,5,1,1,0,0,0,0,1,0,0,0
2018,13,4,1,MCT-PLS13 ,5,0,2,0,0,0,0,0,1,0,0
2019,22,4,1,MCT-PLS13 ,5,1,2,0,0,0,0,0,1,0,0
2018,6,2,1,CIV-PLS13 ,5,0,1,0,1,0,0,0,0,0,0
2019,23,7,1,CIV-PLS13 ,5,1,1,0,1,0,0,0,0,0,0
2018,10,0,1,ECA-PLS13 ,5,0,1,0,0,0,0,0,0,1,1
2019,13,4,1,ECA-PLS13 ,3,1,1,0,0,0,0,0,0,1,1
2019,4,0,1,ECA-PLS13 ,4,1,1,0,0,0,0,0,0,1,1
2021,15,9,1,CIV-PLS13 ,5,1,1,0,1,0,0,0,0,0,0
2018,14,2,1,CIV-PLS13 ,4,0,2,0,1,0,0,0,0,0,1
2019,14,4,1,CIV-PLS13 ,3,0,2,0,1,0,0,0,0,0,1
2019,4,2,1,CIV-PLS13 ,4,0,2,0,1,0,0,0,0,0,1
2021,4,0,1,CIV-PLS13 ,4,0,2,0,1,0,0,0,0,0,1
2021,0,3,1,CIV-PLS13 ,7,0,2,0,1,0,0,0,0,0,1
2022,14,3,1,CIV-PLS13 ,6,0,2,0,1,0,0,0,0,0,1
2019,5,0,1,MCT-PLS13 ,5,0,1,0,0,0,0,0,1,0,1
2019,19,4,1,CIV-PLS13 ,6,1,1,0,1,0,0,0,0,0,0
2016,14,7,1,ELE-PLS13 ,5,1,1,0,0,0,0,1,0,0,0
2019,10,3,1,CIV-PLS13 ,7,0,5,0,1,0,0,0,0,0,1
2021,12,2,1,CIV-PLS13 ,5,0,5,0,1,0,0,0,0,0,1
2021,6,2,1,CIV-PLS13 ,4,0,5,0,1,0,0,0,0,0,1
2016,15,6,1,ELE-PLS13 ,5,1,1,0,0,0,0,1,0,0,0
2018,11,3,1,ECA-PLS13 ,5,1,2,0,0,0,0,0,0,1,0
2019,12,0,1,ECA-PLS13 ,4,1,2,0,0,0,0,0,0,1,0
2019,13,9,1,ECA-PLS13 ,5,1,2,0,0,0,0,0,0,1,0
2019,4,2,1,CIV-PLS13 ,6,0,3,0,1,0,0,0,0,0,1
2021,0,3,1,CIV-PLS13 ,5,0,3,0,1,0,0,0,0,0,1
2021,7,3,1,CIV-PLS13 ,7,0,3,0,1,0,0,0,0,0,1
2022,14,4,1,CIV-PLS13 ,5,1,3,0,1,0,0,0,0,0,1
2019,23,4,1,CIV-PLS13 ,5,1,1,0,1,0,0,0,0,0,0
2017,24,4,1,ELE-PLS13 ,4,1,2,0,0,0,0,1,0,0,0
2018,18,2,1,ELE-PLS13 ,5,1,2,0,0,0,0,1,0,0,0
2016,12,10,1,ELE-PLS13 ,5,1,1,0,0,0,0,1,0,0,0
2016,11,7,1,CIV-PLS13 ,5,1,1,0,1,0,0,0,0,0,0
2019,15,0,0,IND-PLS13 ,8,0,2,0,0,1,0,0,0,0,0
2022,10,5,1,CIV-PLS13 ,5,1,1,0,1,0,0,0,0,0,0
2016,10,3,1,IND-PLS13 ,4,0,1,0,0,1,0,0,0,0,0
2017,15,2,1,IND-PLS13 ,5,1,1,0,0,1,0,0,0,0,0
2021,4,3,1,CIV-PLS13 ,5,0,3,0,1,0,0,0,0,0,1
2021,9,3,1,CIV-PLS13 ,6,0,3,0,1,0,0,0,0,0,1
2022,0,0,1,CIV-PLS13 ,5,0,3,0,1,0,0,0,0,0,1
2017,19,7,1,ELE-PLS13 ,5,1,1,0,0,0,0,1,0,0,0
2021,12,4,1,CGF-PLS13 ,5,1,3,1,0,0,0,0,0,0,0
2017,24,4,1,CIV-PLS13 ,5,1,1,0,1,0,0,0,0,0,0
2019,18,5,1,CIV-PLS13 ,6,1,1,0,1,0,0,0,0,0,0
2022,18,5,1,CIV-PLS13 ,5,1,1,0,1,0,0,0,0,0,0
2016,8,8,1,ELE-PLS13 ,5,0,1,0,0,0,0,1,0,0,0
2017,22,5,1,ELE-PLS13 ,4,1,1,0,0,0,0,1,0,0,0
2019,22,4,1,MCT-PLS13 ,5,1,1,0,0,0,0,0,1,0,0
2019,16,4,1,CIV-PLS13 ,8,1,3,0,1,0,0,0,0,0,0
2021,14,6,1,CIV-PLS13 ,5,1,3,0,1,0,0,0,0,0,0
2021,12,8,1,MCT-PLS13 ,4,1,2,0,0,0,0,0,1,0,0
2021,13,8,1,MCT-PLS13 ,6,1,2,0,0,0,0,0,1,0,0
2019,7,7,1,CIV-PLS13 ,5,1,1,0,1,0,0,0,0,0,0
2019,10,4,1,CIV-PLS13 ,7,0,1,0,1,0,0,0,0,0,1
2019,0,0,1,CIV-PLS13 ,5,0,1,0,1,0,0,0,0,0,1
2019,16,4,1,CIV-PLS13 ,6,1,1,0,1,0,0,0,0,0,0
2022,22,9,1,ELE-PLS13 ,5,1,1,0,0,0,0,1,0,0,0
2021,18,4,1,ELE-PLS13 ,6,1,1,0,0,0,0,1,0,0,0
2019,21,9,1,CIV-PLS13 ,5,1,1,0,1,0,0,0,0,0,0
2021,6,4,1,ELE-PLS13 ,5,0,2,0,0,0,0,1,0,0,1
2021,17,4,1,ELE-PLS13 ,5,1,2,0,0,0,0,1,0,0,1
2022,11,4,1,ELE-PLS13 ,5,1,2,0,0,0,0,1,0,0,1
2021,15,8,1,ELE-PLS13 ,5,1,1,0,0,0,0,1,0,0,0
2019,22,5,1,CIV-PLS13 ,6,1,1,0,1,0,0,0,0,0,0
2022,4,2,1,ELE-PLS13 ,6,0,2,0,0,0,0,1,0,0,0
2019,23,8,1,MCT-PLS13 ,5,1,1,0,0,0,0,0,1,0,0
2017,22,4,1,CIV-PLS13 ,4,1,1,0,1,0,0,0,0,0,0
2017,14,4,1,ELE-PLS13 ,5,0,1,0,0,0,0,1,0,0,0
2018,12,4,1,ELE-PLS13 ,6,0,1,0,0,0,0,1,0,0,0
2019,10,7,1,ELE-PLS13 ,5,0,1,0,0,0,0,1,0,0,0
2019,11,7,1,ELE-PLS13 ,6,0,1,0,0,0,0,1,0,0,0
2018,17,7,1,ELE-PLS13 ,5,1,2,0,0,0,0,1,0,0,0
2019,17,0,1,ELE-PLS13 ,3,1,2,0,0,0,0,1,0,0,0
2019,11,5,1,CIV-PLS13 ,5,1,1,0,1,0,0,0,0,0,0
2021,11,4,1,MEC-PLS13 ,6,0,1,0,0,0,1,0,0,0,0
2022,13,3,1,MEC-PLS13 ,6,1,1,0,0,0,1,0,0,0,0
2016,12,7,1,CIV-PLS13 ,2,1,1,0,1,0,0,0,0,0,0
2019,15,4,1,CIV-PLS13 ,6,1,1,0,1,0,0,0,0,0,0
2019,16,0,1,CIV-PLS13 ,5,1,1,0,1,0,0,0,0,0,0
2022,16,4,1,IND-PLS13 ,6,1,1,0,0,1,0,0,0,0,0
2017,17,5,1,CIV-PLS13 ,5,1,1,0,1,0,0,0,0,0,1
2018,0,0,1,CIV-PLS13 ,4,1,1,0,1,0,0,0,0,0,1
2019,19,3,1,CIV-PLS13 ,4,1,1,0,1,0,0,0,0,0,1
2021,17,5,1,CIV-PLS13 ,6,1,2,0,1,0,0,0,0,0,0
2022,11,3,1,IND-PLS13 ,5,0,4,0,0,1,0,0,0,0,0
2021,7,3,1,MCT-PLS13 ,7,0,2,0,0,0,0,0,1,0,0
2022,18,6,1,MCT-PLS13 ,7,1,2,0,0,0,0,0,1,0,0
2022,14,2,1,CIV-PLS13 ,5,0,2,0,1,0,0,0,0,0,1
2022,5,0,1,MCT-PLS13 ,6,0,6,0,0,0,0,0,1,0,1
2021,7,2,1,CIV-PLS13 ,6,0,5,0,1,0,0,0,0,0,0
2022,12,5,1,CIV-PLS13 ,5,1,5,0,1,0,0,0,0,0,0
2021,19,7,1,CIV-PLS13 ,6,1,2,0,1,0,0,0,0,0,0
2018,17,6,1,MCT-PLS13 ,5,1,2,0,0,0,0,0,1,0,0
2019,23,0,1,MCT-PLS13 ,4,1,2,0,0,0,0,0,1,0,0
2016,8,4,0,CIV-PLS13 ,2,1,1,0,1,0,0,0,0,0,0
2017,18,4,1,CIV-PLS13 ,2,0,1,0,1,0,0,0,0,0,0
2018,9,4,1,CIV-PLS13 ,3,0,1,0,1,0,0,0,0,0,0
2019,13,3,1,CGF-PLS13 ,7,0,1,1,0,0,0,0,0,0,0
2019,6,6,1,CGF-PLS13 ,6,1,1,1,0,0,0,0,0,0,0
2016,16,8,1,ECA-PLS13 ,1,1,1,0,0,0,0,0,0,1,0
2022,0,0,1,MCT-PLS13 ,4,0,1,0,0,0,0,0,1,0,1
2022,11,5,1,ELE-PLS13 ,4,1,1,0,0,0,0,1,0,0,0
2022,12,5,1,MCT-PLS13 ,6,1,2,0,0,0,0,0,1,0,0
2016,20,8,1,ELE-PLS13 ,3,1,1,0,0,0,0,1,0,0,0
2016,10,0,0,CIV-PLS13 ,5,1,1,0,1,0,0,0,0,0,0
2016,24,10,1,ELE-PLS13 ,5,1,1,0,0,0,0,1,0,0,0
2021,2,7,1,CIV-PLS13 ,6,1,2,0,1,0,0,0,0,0,0
2021,13,6,1,ELE-PLS13 ,5,1,1,0,0,0,0,1,0,0,0
2021,0,0,1,ELE-PLS13 ,7,0,2,0,0,0,0,1,0,0,1
2022,0,0,1,ELE-PLS13 ,5,0,2,0,0,0,0,1,0,0,1
2016,21,7,1,MCT-PLS13 ,4,1,1,0,0,0,0,0,1,0,0
2019,5,2,1,CIV-PLS13 ,7,0,2,0,1,0,0,0,0,0,1
2021,0,0,1,CGF-PLS13 ,5,0,2,1,0,0,0,0,0,0,1
2016,23,8,1,MCT-PLS13 ,5,1,1,0,0,0,0,0,1,0,0
2017,22,7,1,CIV-PLS13 ,5,1,1,0,1,0,0,0,0,0,0
2016,9,5,1,CIV-PLS13 ,5,1,1,0,1,0,0,0,0,0,0
2017,0,5,0,CIV-PLS13 ,4,1,1,0,1,0,0,0,0,0,0
2016,7,4,1,CIV-PLS13 ,5,0,1,0,1,0,0,0,0,0,1
2017,15,3,1,CGF-PLS13 ,7,1,1,1,0,0,0,0,0,0,1
2018,0,0,1,CGF-PLS13 ,7,1,1,1,0,0,0,0,0,0,1
2019,12,2,0,CGF-PLS13 ,8,0,1,1,0,0,0,0,0,0,1
2019,0,0,1,CGF-PLS13 ,7,0,1,1,0,0,0,0,0,0,1
2021,0,0,1,CGF-PLS13 ,7,0,1,1,0,0,0,0,0,0,1
2021,0,0,1,CGF-PLS13 ,5,0,1,1,0,0,0,0,0,0,1
